UF,Municipio,Mes/Ano de Referencia,Nome do Produto,Categoria,Preco Atual (R$),Preco Referencia Baseline (R$),Status do Semafaro (Cor),Previsao IA (Tendencia Futura),Usa Dado Fallback?,Usa Dado Interpolado?
SP,,2026-02,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.6000,69.0611,AMARELO,,Sim,Nao
SP,,2026-03,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.8500,69.0611,AMARELO,,Sim,Nao
SP,,2026-04,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.7500,69.0611,AMARELO,,Sim,Nao
SP,,2026-05,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.5000,69.0611,AMARELO,,Sim,Nao
SP,,2025-10,MANTEIGA - NÃO INFORMADO,PROTEINAS,70.1000,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-09,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.5500,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-10,MANTEIGA - NÃO INFORMADO,PROTEINAS,70.1000,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-11,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.0500,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2025-12,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.0000,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-01,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.1500,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-02,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.6000,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-03,MANTEIGA - NÃO INFORMADO,PROTEINAS,68.8500,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-04,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.7500,69.0611,AMARELO,,Sim,Nao
SP,SÃO PAULO-SP,2026-05,MANTEIGA - NÃO INFORMADO,PROTEINAS,69.5000,69.0611,AMARELO,,Sim,Nao
SP,,2026-06,Maracujá Azedo,FRUTAS,7.2700,7.2700,AMARELO,,Nao,Nao
SP,,2026-07,Maracujá Azedo,FRUTAS,8.5700,8.5700,AMARELO,,Nao,Nao
SP,,2026-06,Maracujá Doce,FRUTAS,12.2167,12.2167,AMARELO,,Nao,Nao
SP,,2026-06,Maxixe,LEGUMES,7.2900,7.2900,AMARELO,,Nao,Nao
SP,,2026-07,Maxixe,LEGUMES,7.2100,7.2100,AMARELO,,Nao,Nao
SP,,2025-01,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-06,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-05,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-02,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-03,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-04,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-07,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-08,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2026-05,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2026-04,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2026-03,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2026-02,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2026-01,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-12,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-11,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-10,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2025-09,Melancia,FRUTAS,1.5875,1.5875,AMARELO,,Nao,Nao
SP,,2026-06,Melancia Baby,FRUTAS,4.2700,4.2700,AMARELO,,Nao,Nao
SP,,2026-07,Melancia Baby,FRUTAS,4.2000,4.2000,AMARELO,,Nao,Nao
SP,,2026-06,Melão Amarelo,FRUTAS,5.1314,5.1314,AMARELO,,Nao,Nao
SP,,2026-07,Melão Amarelo,FRUTAS,5.1543,5.1543,AMARELO,,Nao,Nao
SP,,2026-06,Melão Net Melon,FRUTAS,34.2900,34.2900,AMARELO,,Nao,Nao
SP,,2026-07,Melão Net Melon,FRUTAS,31.4300,31.4300,AMARELO,,Nao,Nao
SP,,2026-06,Melão Orange,FRUTAS,7.1100,7.1100,AMARELO,,Nao,Nao
SP,,2026-07,Melão Pele de Sapo,FRUTAS,4.4367,4.4367,AMARELO,,Nao,Nao
SP,,2026-06,Melão Pele de Sapo,FRUTAS,4.4300,4.4300,AMARELO,,Nao,Nao
SP,,2026-07,Mexerica Rio,FRUTAS,3.4667,3.4667,AMARELO,,Nao,Nao
SP,,2026-06,Mexerica Rio,FRUTAS,3.3133,3.3133,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,1.0600,1.0214,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,1.0400,1.0214,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,1.0100,1.0214,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,0.9400,1.0214,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,0.9700,1.0214,AMARELO,,Nao,Nao
SP,PRESIDENTE PRUDENTE-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,0.9400,1.0214,AMARELO,,Nao,Nao
SP,,2026-04,MILHO - EM GRÃOS,LEGUMES,0.9900,1.0043,AMARELO,,Nao,Nao
SP,,2026-03,MILHO - EM GRÃOS,LEGUMES,1.0300,1.0043,AMARELO,,Nao,Nao
SP,,2026-02,MILHO - EM GRÃOS,LEGUMES,1.0100,1.0043,AMARELO,,Nao,Nao
SP,,2026-01,MILHO - EM GRÃOS,LEGUMES,1.0600,1.0043,AMARELO,,Nao,Nao
SP,,2025-12,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0043,AMARELO,,Nao,Nao
SP,,2025-11,MILHO - EM GRÃOS,LEGUMES,0.9800,1.0043,AMARELO,,Nao,Nao
SP,,2025-10,MILHO - EM GRÃOS,LEGUMES,0.9900,1.0043,AMARELO,,Nao,Nao
SP,,2025-09,MILHO - EM GRÃOS,LEGUMES,0.9900,1.0043,AMARELO,,Nao,Nao
SP,,2025-08,MILHO - EM GRÃOS,LEGUMES,0.9600,1.0043,AMARELO,,Nao,Nao
SP,,2025-07,MILHO - EM GRÃOS,LEGUMES,0.9600,1.0043,AMARELO,,Nao,Nao
SP,,2025-06,MILHO - EM GRÃOS,LEGUMES,1.1000,1.0043,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2026-04,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2026-03,MILHO - EM GRÃOS,LEGUMES,1.1100,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2026-02,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2026-01,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-12,MILHO - EM GRÃOS,LEGUMES,1.0900,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,1.0300,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,1.1200,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,1.1500,1.0957,AMARELO,,Nao,Nao
SP,OURINHOS-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,1.1800,1.0957,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-12,MILHO - EM GRÃOS,LEGUMES,1.0600,1.0171,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,1.0200,1.0171,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,1.0100,1.0171,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0171,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,1.0300,1.0171,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,0.9300,1.0171,AMARELO,,Nao,Nao
SP,ORLÂNDIA-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,1.0000,1.0171,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-12,MILHO - EM GRÃOS,LEGUMES,1.0800,1.0514,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0514,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0514,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0514,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,1.0000,1.0514,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,1.0300,1.0514,AMARELO,,Nao,Nao
SP,SÃO JOÃO DA BOA VISTA-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,1.0800,1.0514,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2026-04,MILHO - EM GRÃOS,LEGUMES,1.0500,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2026-03,MILHO - EM GRÃOS,LEGUMES,1.1100,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2026-02,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2026-01,MILHO - EM GRÃOS,LEGUMES,1.0800,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-12,MILHO - EM GRÃOS,LEGUMES,1.1000,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,1.0600,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,1.0200,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,0.9900,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,1.0000,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,1.0400,1.0400,AMARELO,,Nao,Nao
SP,AVARÉ-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0400,AMARELO,,Nao,Nao
SP,ASSIS-SP,2026-01,MILHO - EM GRÃOS,LEGUMES,0.9900,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-12,MILHO - EM GRÃOS,LEGUMES,0.9500,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,0.9000,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,0.9100,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,0.9000,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,0.9300,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,0.9100,0.9200,AMARELO,,Nao,Nao
SP,ASSIS-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,0.9400,0.9200,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2026-04,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2026-03,MILHO - EM GRÃOS,LEGUMES,1.1100,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2026-02,MILHO - EM GRÃOS,LEGUMES,1.0700,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2026-01,MILHO - EM GRÃOS,LEGUMES,1.1000,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-12,MILHO - EM GRÃOS,LEGUMES,1.0800,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-11,MILHO - EM GRÃOS,LEGUMES,1.0300,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-10,MILHO - EM GRÃOS,LEGUMES,0.9500,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-09,MILHO - EM GRÃOS,LEGUMES,0.9400,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-08,MILHO - EM GRÃOS,LEGUMES,0.9800,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-07,MILHO - EM GRÃOS,LEGUMES,1.0300,1.0143,AMARELO,,Nao,Nao
SP,ITAPEVA-SP,2025-06,MILHO - EM GRÃOS,LEGUMES,1.0900,1.0143,AMARELO,,Nao,Nao
SP,,2026-07,Milho de Pipoca Importado,ALIMENTO_VAREJO,2.8467,2.8467,AMARELO,,Nao,Nao
SP,,2026-06,Milho de Pipoca Importado,ALIMENTO_VAREJO,2.9900,2.9900,AMARELO,,Nao,Nao
SP,,2026-06,Milho Verde,VERDURAS,2.9900,2.9900,AMARELO,,Nao,Nao
SP,,2026-06,Mirtilo,FRUTAS,57.6150,57.6150,AMARELO,,Nao,Nao
SP,,2026-07,Mirtilo,FRUTAS,69.5200,69.5200,AMARELO,,Nao,Nao
SP,,2026-07,Morango Comum,FRUTAS,39.2950,39.2950,AMARELO,,Nao,Nao
SP,,2026-06,Morango Comum,FRUTAS,38.8350,38.8350,AMARELO,,Nao,Nao
SP,,2026-06,Mostarda,VERDURAS,6.0000,6.0000,AMARELO,,Nao,Nao
SP,,2026-07,Mostarda,VERDURAS,6.0000,6.0000,AMARELO,,Nao,Nao
SP,,2026-07,Mostarda Hidropônica,VERDURAS,34.3400,34.3400,AMARELO,,Nao,Nao
SP,,2026-06,Mostarda Hidropônica,VERDURAS,33.2300,33.2300,AMARELO,,Nao,Nao
SP,,2026-07,Moyashi,VERDURAS,5.5000,5.5000,AMARELO,,Nao,Nao
SP,,2026-06,Moyashi,VERDURAS,5.5000,5.5000,AMARELO,,Nao,Nao
SP,,2026-07,Nabo,VERDURAS,85.5200,85.5200,AMARELO,,Nao,Nao
SP,,2026-06,Nabo,VERDURAS,83.3200,83.3200,AMARELO,,Nao,Nao
SP,,2026-07,Namorado,PESCADOS,47.9200,47.9200,AMARELO,,Nao,Nao
SP,,2026-06,Namorado,PESCADOS,45.5000,45.5000,AMARELO,,Nao,Nao
SP,,2026-06,Nectarina Nacional,FRUTAS,3.5400,3.5400,AMARELO,,Nao,Nao
SP,,2026-07,Nêspera,FRUTAS,31.9800,31.9800,AMARELO,,Nao,Nao
SP,,2026-06,Nêspera,FRUTAS,33.9200,33.9200,AMARELO,,Nao,Nao
SP,,2026-06,Nigagori,LEGUMES,9.0000,9.0000,AMARELO,,Nao,Nao
SP,,2026-07,Nigagori,LEGUMES,9.0000,9.0000,AMARELO,,Nao,Nao
SP,,2026-06,Nozes Importada,FRUTAS,45.0000,45.0000,AMARELO,,Nao,Nao
SP,,2025-12,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.7400,8.7571,AMARELO,,Nao,Nao
SP,,2025-10,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.2800,8.7571,AMARELO,,Nao,Nao
SP,,2025-09,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.7400,8.7571,AMARELO,,Nao,Nao
SP,,2025-08,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.1700,8.7571,AMARELO,,Nao,Nao
SP,,2025-07,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.0300,8.7571,AMARELO,,Nao,Nao
SP,,2025-06,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.0000,8.7571,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-04,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.1200,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-03,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.1700,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-02,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.3000,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2026-01,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.4400,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.7400,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.5800,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.1100,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.7400,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.1700,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.0300,8.7800,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,8.0900,8.7800,AMARELO,,Nao,Nao
SP,,2026-04,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.1200,8.7571,AMARELO,,Nao,Nao
SP,,2026-03,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.1700,8.7571,AMARELO,,Nao,Nao
SP,,2026-02,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.3000,8.7571,AMARELO,,Nao,Nao
SP,,2026-01,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.4400,8.7571,AMARELO,,Nao,Nao
SP,,2025-11,OLEO DE SOJA - REFINADO,ALIMENTO_VAREJO,9.3400,8.7571,AMARELO,,Nao,Nao
SP,,2025-10,OLEO VEGETAL - NÃO INFORMADO,ALIMENTO_VAREJO,19.0000,19.0000,AMARELO,,Sim,Nao
SP,,2025-11,OLEO VEGETAL - NÃO INFORMADO,ALIMENTO_VAREJO,19.0000,19.0000,AMARELO,,Sim,Nao
SP,,2025-12,OLEO VEGETAL - NÃO INFORMADO,ALIMENTO_VAREJO,19.0000,19.0000,AMARELO,,Sim,Nao
SP,SANTA SALETE-SP,2025-10,OLEO VEGETAL - NÃO INFORMADO,ALIMENTO_VAREJO,19.0000,19.0000,AMARELO,,Sim,Nao
SP,SANTA SALETE-SP,2025-11,OLEO VEGETAL - NÃO INFORMADO,ALIMENTO_VAREJO,19.0000,19.0000,AMARELO,,Sim,Nao
SP,SANTA SALETE-SP,2025-12,OLEO VEGETAL - NÃO INFORMADO,ALIMENTO_VAREJO,19.0000,19.0000,AMARELO,,Sim,Nao
SP,,2026-06,Olhete,PESCADOS,15.2200,15.2200,AMARELO,,Nao,Nao
SP,,2026-07,Olhete,PESCADOS,13.5000,13.5000,AMARELO,,Nao,Nao
SP,,2026-07,Orégano,VERDURAS,4.0000,4.0000,AMARELO,,Nao,Nao
SP,,2026-06,Orégano,VERDURAS,4.9800,4.9800,AMARELO,,Nao,Nao
SP,,2026-06,Ostra,PESCADOS,2.4800,2.4800,AMARELO,,Nao,Nao
SP,,2026-06,Oveva,PESCADOS,3.9000,3.9000,AMARELO,,Nao,Nao
SP,,2026-06,Ovo Branco,ALIMENTO_VAREJO,126.1917,126.1917,AMARELO,,Nao,Nao
SP,,2026-07,Ovo Branco,ALIMENTO_VAREJO,122.1367,122.1367,AMARELO,,Nao,Nao
SP,,2026-06,Ovo de Codorna,ALIMENTO_VAREJO,6.9800,6.9800,AMARELO,,Nao,Nao
SP,,2026-07,Ovo de Codorna,ALIMENTO_VAREJO,6.5600,6.5600,AMARELO,,Nao,Nao
SP,,2025-11,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2026-05,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2026-04,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2026-03,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2026-02,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2026-01,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-12,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-10,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-09,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-08,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-07,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-06,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-05,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-04,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-03,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-02,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,,2025-01,Ovo Vermelho,ALIMENTO_VAREJO,90.0000,90.0000,AMARELO,,Nao,Nao
SP,TUPÃ-SP,2025-06,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4500,0.3929,AMARELO,,Nao,Nao
SP,TUPÃ-SP,2025-07,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4100,0.3929,AMARELO,,Nao,Nao
SP,TUPÃ-SP,2025-08,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4200,0.3929,AMARELO,,Nao,Nao
SP,TUPÃ-SP,2025-09,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4000,0.3929,AMARELO,,Nao,Nao
SP,TUPÃ-SP,2025-10,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.3800,0.3929,AMARELO,,Nao,Nao
SP,TUPÃ-SP,2025-11,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.3600,0.3929,AMARELO,,Nao,Nao
SP,,2025-06,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4600,0.5286,AMARELO,,Nao,Nao
SP,,2025-12,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.5700,0.5286,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-12,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.5700,0.6400,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-12,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.3400,0.4000,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-06,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.6700,0.6400,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-11,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.3600,0.4000,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-10,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.3900,0.4000,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-09,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4100,0.4000,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-08,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4200,0.4000,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-07,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4200,0.4000,AMARELO,,Nao,Nao
SP,GUARARAPES-SP,2025-06,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.4600,0.4000,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-11,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.6100,0.6400,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-09,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.6300,0.6400,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-08,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.6800,0.6400,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-07,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.6200,0.6400,AMARELO,,Nao,Nao
SP,SÃO PAULO-SP,2025-10,OVOS DE GALINHA - GRANDE BRANCO,PROTEINAS,0.7000,0.6400,AMARELO,,Nao,Nao
SP,,2026-07,Palmito Pupunha,VERDURAS,13.9500,13.9500,AMARELO,,Nao,Nao
SP,,2026-06,Palmito Pupunha,VERDURAS,12.0900,12.0900,AMARELO,,Nao,Nao
SP,,2026-06,Pampo,PESCADOS,3.8100,3.8100,AMARELO,,Nao,Nao
SP,,2026-07,Pampo,PESCADOS,4.9000,4.9000,AMARELO,,Nao,Nao
SP,,2025-06,PAO - FRANCÊS,ALIMENTO_VAREJO,15.0900,17.5486,AMARELO,,Nao,Nao
SP,,2025-08,PAO - FRANCÊS,ALIMENTO_VAREJO,15.8200,17.5486,AMARELO,,Nao,Nao
SP,,2025-09,PAO - FRANCÊS,ALIMENTO_VAREJO,19.1900,17.5486,AMARELO,,Nao,Nao
