produto;classificao_produto;id_produto;nom_municipio;cod_ibge;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ACAI                     ;FRUTO               ;8623;VALE DO ANARI-RO                                  ;1101757                       ;RO        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;7,47
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;BARREIRAS-BA                                      ;2903201                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;53,0
ACEFATO                  ;NÃO INFORMADO       ;7266;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;51,0
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;48,17
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;CAMPO VERDE-MT                                    ;5102678                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;53,82
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;PRIMAVERA DO LESTE-MT                             ;5107040                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;49,33
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;53,09
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;56,26
ACEFATO                  ;750 G/KG ACEFATO ORG;10595;MARECHAL CÂNDIDO RONDON-PR                        ;4114609                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;59,52
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;BARREIRAS-BA                                      ;2903201                       ;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;51,0
ACEFATO                  ;NÃO INFORMADO       ;7266;CRISTALINA-GO                                     ;5206206                       ;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;44,0
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;48,97
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;CAMPO VERDE-MT                                    ;5102678                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;52,94
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;PRIMAVERA DO LESTE-MT                             ;5107040                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;50,42
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;55,7
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;54,84
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;BARREIRAS-BA                                      ;2903201                       ;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;50,0
ACEFATO                  ;750 G/KG ACEFATO ORG;10595;UNAÍ-MG                                           ;3170404                       ;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;50,0
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;CAMPO NOVO DO PARECIS-MT                          ;5102637                       ;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;49,89
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;56,92
ACEFATO                  ;NORTOX 750 G/L ACEFA;7267;SORRISO-MT                                        ;5107925                       ;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;56,93
ACEROLA                  ;NÃO INFORMADO       ;4620;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,36
ACEROLA                  ;NÃO INFORMADO       ;4620;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,03
ACEROLA                  ;NÃO INFORMADO       ;4620;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,48
ACEROLA                  ;NÃO INFORMADO       ;4620;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,25
ACEROLA                  ;NÃO INFORMADO       ;4620;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
ACEROLA                  ;NÃO INFORMADO       ;4620;PETROLINA-PE                                      ;2611101                       ;PE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,25
ACETAMIPRID NORTOX 200 SP;200 G/KG ACETAMIPRID;14028;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;70,0
ACETAMIPRID NORTOX 200 SP;200 G/KG ACETAMIPRID;14028;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;73,6
ACETAMIPRID NORTOX 200 SP;200 G/KG ACETAMIPRID;14028;PEDRO AFONSO-TO                                   ;1716505                       ;TO        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;76,1
ACIDO ACETICO            ;NÃO INFORMADO       ;8673;XAPURI-AC                                         ;1200708                       ;AC        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;15,0
ACIDO ACETICO            ;NÃO INFORMADO       ;8673;ALTAMIRA-PA                                       ;1500602                       ;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;35,0
ACIDO ACETICO            ;NÃO INFORMADO       ;8673;GOIANÉSIA-GO                                      ;5208608                       ;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;7,2
ACIDO BORICO             ;NÃO INFORMADO       ;4532;BARREIRAS-BA                                      ;2903201                       ;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;12,0
ACIDO BORICO             ;NÃO INFORMADO       ;4532;CAMPO VERDE-MT                                    ;5102678                       ;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;4,58
ACIDO BORICO             ;NÃO INFORMADO       ;4532;GRANDES RIOS-PR                                   ;4108700                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;25,0
ACIDO BORICO             ;NÃO INFORMADO       ;4532;SÃO JOAQUIM-SC                                    ;4216503                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;11,92
ACIDO BORICO             ;NÃO INFORMADO       ;4532;COLATINA-ES                                       ;3201506                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;20,84
