produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
AZEITE DE BABACU         ;NÃO INFORMADO       ;6339;CE        ;NORDESTE       ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;33,95
AZEITE DE BABACU         ;NÃO INFORMADO       ;6339;MA        ;NORDESTE       ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;25,67
AZEITE DE BABACU         ;NÃO INFORMADO       ;6339;PI        ;NORDESTE       ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;25,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,63
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;41,88
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2026;4;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZEITE DE MACAUBA        ;NÃO INFORMADO       ;11469;CE        ;NORDESTE       ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;40,0
AZIMUT                   ;AZOXISTROBINA+TEBUCO;11540;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;66,08
AZIMUT                   ;AZOXISTROBINA+TEBUCO;11540;SP        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;62,17
AZIMUT                   ;120 + 200 G/L AZOXIS;14345;RS        ;SUL            ;2025;8;PREÇO PAGO PELO PRODUTOR                                    ;90,5
AZIMUT                   ;120 + 200 G/L AZOXIS;14345;RO        ;NORTE          ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;103,33
AZIMUT                   ;AZOXISTROBINA+TEBUCO;11540;MG        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;66,08
AZIMUT                   ;120 + 200 G/L AZOXIS;14345;RO        ;NORTE          ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;103,33
AZIMUT                   ;AZOXISTROBINA+TEBUCO;11540;SP        ;SUDESTE        ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;66,8
AZIMUT                   ;AZOXISTROBINA+TEBUCO;11540;SP        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;55,81
AZOSPIRILUM              ;NÃO INFORMADO       ;11369;DF        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;220,0
AZOSPIRILUM              ;NÃO INFORMADO       ;11369;DF        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;210,0
AZOSPIRILUM              ;NÃO INFORMADO       ;11369;PR        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
AZOSPIRILUM              ;NÃO INFORMADO       ;11369;PR        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
BAC-CONTROL              ;BACILLUS THURINGIENS;4092;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;488,75
BACIA DE CONTENCAO PARA T;NÃO INFORMADO       ;10274;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
BACIA DE CONTENCAO PARA T;NÃO INFORMADO       ;10274;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
BACIA DE CONTENCAO PARA T;NÃO INFORMADO       ;10274;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
BACIA DE CONTENCAO PARA T;NÃO INFORMADO       ;10274;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;
BACIA DE CONTENCAO PARA T;NÃO INFORMADO       ;10274;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
BACIA DE CONTENCAO PARA T;NÃO INFORMADO       ;10274;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;
BACILLUS SUBTILIS        ;NÃO INFORMADO       ;14634;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;110,0
BACILLUS SUBTILIS        ;NÃO INFORMADO       ;14634;AL        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;250,0
BACILLUS SUBTILIS        ;NÃO INFORMADO       ;14634;AL        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;250,0
BACILLUS SUBTILIS        ;NÃO INFORMADO       ;14634;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;105,0
BACILLUS SUBTILIS        ;NÃO INFORMADO       ;14634;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;100,0
BAIXEIRO                 ;DE FELTRO           ;14956;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;70,0
BAIXEIRO                 ;DE FELTRO           ;14956;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;90,0
BALAIO                   ;JAPECANGA           ;12413;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;50,0
BALAIO                   ;10 KG               ;14963;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;15,0
BALAIO                   ;50 KG               ;14962;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;
BALAIO                   ;40 KG               ;15006;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;90,0
BALAIO                   ;DE ARAME E MADEIRA A;12904;PA        ;NORTE          ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;180,0
BALANCA                  ;40 KG, TIPO PEIXEIRO;13895;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;50,0
BALANCA                  ;1500 KG DIGITAL TOLE;13207;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;15400,0
BALANCA                  ;300 KG              ;15022;SP        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;1161,9
BALANCA DE CAMINHAO      ;NÃO INFORMADO       ;10153;BA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;432050,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;10623;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;170000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;12706;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;176000,0
BALANCA DE CAMINHAO      ;NÃO INFORMADO       ;10153;MS        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;460000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;13621;MT        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;449130,0
BALANCA DE CAMINHAO      ;30 M                ;12028;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;190000,0
BALANCA DE CAMINHAO      ;NÃO INFORMADO       ;10153;BA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;430000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;10623;GO        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;165000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;12706;MA        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;175000,0
BALANCA DE CAMINHAO      ;NÃO INFORMADO       ;10153;MS        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;460000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;13621;MT        ;CENTRO-OESTE   ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;449130,0
BALANCA DE CAMINHAO      ;30 M                ;12028;PI        ;NORDESTE       ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;190000,0
BALANCA DE CAMINHAO      ;NÃO INFORMADO       ;10153;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;430000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;12706;MA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;190000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;10623;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;165000,0
BALANCA DE CAMINHAO      ;BALANÇA RODOVIÁRIA -;13621;MT        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;454560,0
BALANCA DE CAMINHAO      ;30 M                ;12028;PI        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;195000,0
BALDE                    ;DE ZINCO PARA SERING;14146;AC        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;90,0
BALDE                    ;10 L PLÁSTICO       ;14102;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;1200,0
BALDE                    ;20 LITROS PLÁSTICO  ;12300;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;50,0
BALDE                    ;DE ZINCO PARA SERING;11614;AM        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;100,0
BALDE                    ;20 LITROS           ;12288;CE        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;20,0
BALDE                    ;20 LITROS           ;12288;GO        ;CENTRO-OESTE   ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;20,5
BALDE                    ;10 L PLÁSTICO       ;14102;MA        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;20,0
BALDE                    ;10 L PLÁSTICO       ;14102;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;35,0
BALDE                    ;18 L PLÁSTICO       ;14321;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;24,09
BALDE                    ;12 l                ;12218;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;17,0
BALDE                    ;NÃO INFORMADO       ;11613;MG        ;SUDESTE        ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;25,0
BALDE                    ;20 LITROS PLÁSTICO  ;12300;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;20,0
BALDE                    ;5 LITROS PLÁSTICO   ;13905;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;9,99
BALDE                    ;DE ZINCO PARA SERING;14931;PA        ;NORTE          ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;100,0
BALDE                    ;15 LITROS PLÁSTICO  ;14112;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;20,0
BALDE                    ;20 LITROS           ;12288;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;15,87
BALDE                    ;18 L                ;12344;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;16,0
BALDE                    ;NÃO INFORMADO       ;11613;PB        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;20,0
BALDE                    ;20 LITROS PLÁSTICO  ;12300;PI        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;14,0
BALDE                    ;5 KG                ;12224;SE        ;NORDESTE       ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;12,9
BALDE                    ;20 LITROS PLÁSTICO  ;12300;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;15,0
BALDE                    ;20 LITROS PLÁSTICO  ;12300;BA        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;40,0
BALDE                    ;20 LITROS PLÁSTICO  ;12300;CE        ;NORDESTE       ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;15,0
BALDE                    ;NÃO INFORMADO       ;11613;GO        ;CENTRO-OESTE   ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;55,0
BALDE                    ;25 KG PLÁSTICO BRANC;13055;MG        ;SUDESTE        ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;40,0
BALSA                    ;NÃO INFORMADO       ;12133;RS        ;SUL            ;2025;7;PREÇO PAGO PELO PRODUTOR                                    ;62248,0
BALSA                    ;NÃO INFORMADO       ;12133;RS        ;SUL            ;2025;11;PREÇO PAGO PELO PRODUTOR                                    ;82500,0
BALSA                    ;NÃO INFORMADO       ;12133;RS        ;SUL            ;2026;3;PREÇO PAGO PELO PRODUTOR                                    ;82500,0
BALSA                    ;NÃO INFORMADO       ;12133;RS        ;SUL            ;2026;4;PREÇO PAGO PELO PRODUTOR                                    ;82500,0
BANANA                   ;PRATA               ;4629;AC        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,91
BANANA                   ;PRATA               ;4629;AL        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,28
BANANA                   ;DA TERRA            ;4625;AL        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,67
BANANA                   ;PRATA               ;4629;AM        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;6,25
BANANA                   ;PRATA               ;4629;AP        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,0
BANANA                   ;PRATA               ;4629;BA        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,09
BANANA                   ;PRATA               ;4629;CE        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;1,49
BANANA                   ;PRATA               ;4629;DF        ;CENTRO-OESTE   ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,89
